timestamp,battery_level,battery_voltage,battery_current,battery_power,battery_temperature,screen_status,bright_level,cpu_usage,frequency_core0,frequency_core1,frequency_core2,frequency_core3,frequency_core4,frequency_core5,frequency_core6,frequency_core7,wifi_status,wifi_rx,wifi_tx,wifi_intensity,mobile_status,mobile_mode,mobile_rx,mobile_tx,network_mode,gps_activity,bluetooth
308,0.67,4.008,-0.770507,-3.088192056,34.2,1,5,63,691.2,691.2,691.2,691.2,1286.4,1286.4,1286.4,844.8,1,585,650,-38,0,0,0,0,1,1,0
309,0.67,4.008,-0.38623,-1.54800984,34.2,1,5,54,979.2,979.2,979.2,979.2,1670.4,1670.4,1670.4,1516.8,1,585,650,-35,0,0,0,0,1,1,0
310,0.67,4.008,-0.673339,-2.698742712,34.2,1,5,63,979.2,979.2,979.2,979.2,2419.2,2419.2,2419.2,1516.8,1,585,650,-35,0,0,0,0,1,1,0
311,0.67,4.008,-0.660644,-2.647861152,34.2,1,5,17,1344.0,1344.0,1344.0,1344.0,710.4,710.4,710.4,844.8,1,585,650,-35,0,0,0,0,1,1,0
312,0.67,4.008,-0.376464,-1.508867712,34.2,1,5,14,1075.2,1075.2,1075.2,1075.2,710.4,710.4,710.4,844.8,1,585,468,-48,0,0,0,0,1,1,0
313,0.67,4.008,-0.377929,-1.514739432,34.2,1,5,60,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-48,0,0,0,0,1,1,0
314,0.67,4.008,-0.441406,-1.769155248,34.2,1,5,34,1344.0,1344.0,1344.0,1344.0,710.4,710.4,710.4,844.8,1,585,468,-48,0,0,0,0,1,1,0
315,0.67,4.008,-0.316406,-1.268155248,34.2,1,5,93,979.2,979.2,979.2,979.2,2419.2,2419.2,2419.2,3187.2,1,585,526,-54,0,0,0,0,1,1,0
316,0.67,4.008,-0.953612,-3.822076896,34.2,1,5,42,1612.8,1612.8,1612.8,1612.8,710.4,710.4,710.4,844.8,1,585,526,-54,0,0,0,0,1,1,0
317,0.67,4.008,-0.357909,-1.434499272,34.2,1,5,91,1804.8,1804.8,1804.8,1804.8,2419.2,2419.2,2419.2,1516.8,1,585,526,-54,0,0,0,0,1,1,0
318,0.67,4.008,-0.503905,-2.01965124,34.2,1,5,54,1344.0,1344.0,1344.0,1344.0,2419.2,2419.2,2419.2,1516.8,1,585,585,-43,0,0,0,0,1,1,0
319,0.67,4.008,-0.463378,-1.857219024,34.2,1,5,91,1344.0,1344.0,1344.0,1344.0,2419.2,2419.2,2419.2,1516.8,1,585,585,-43,0,0,0,0,1,1,0
320,0.67,4.008,-0.699706,-2.804421648,34.2,1,5,31,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,585,-43,0,0,0,0,1,1,0
321,0.67,4.008,-0.34082,-1.36600656,34.2,1,5,14,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,650,-41,0,0,0,0,1,1,0
322,0.67,4.008,-0.287109,-1.150732872,34.2,1,5,14,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,650,-41,0,0,0,0,1,1,0
323,0.67,4.008,-0.20996,-0.84151968,34.2,1,5,75,1344.0,1344.0,1344.0,1344.0,2419.2,2419.2,2419.2,1516.8,1,585,650,-41,0,0,0,0,1,1,0
324,0.67,4.008,-0.60498,-2.42475984,34.2,1,5,42,979.2,979.2,979.2,979.2,1478.4,1478.4,1478.4,1516.8,1,585,650,-41,0,0,0,0,1,1,0
325,0.67,4.008,-0.267089,-1.070492712,34.2,1,5,63,979.2,979.2,979.2,979.2,1862.4,1862.4,1862.4,1516.8,1,585,650,-41,0,0,0,0,1,1,0
326,0.67,4.008,-0.312499,-1.252495992,34.2,1,5,54,1344.0,1344.0,1344.0,1344.0,1478.4,1478.4,1478.4,1516.8,1,585,650,-41,0,0,0,0,1,1,0
327,0.67,4.008,-0.313476,-1.256411808,34.2,1,5,42,979.2,979.2,979.2,979.2,1670.4,1670.4,1670.4,1516.8,1,585,650,-43,0,0,0,0,1,1,0
328,0.67,4.008,-0.359374,-1.440370992,34.2,1,5,63,979.2,979.2,979.2,979.2,2419.2,2419.2,2419.2,1516.8,1,585,650,-43,0,0,0,0,1,1,0
329,0.67,4.008,-0.412597,-1.653688776,34.2,1,5,63,979.2,979.2,979.2,979.2,2419.2,2419.2,2419.2,1516.8,1,585,650,-43,0,0,0,0,1,1,0
330,0.67,4.008,-0.307617,-1.232928936,34.2,1,5,71,1344.0,1344.0,1344.0,1344.0,2246.4,2246.4,2246.4,1516.8,1,585,585,-43,0,0,0,0,1,1,0
331,0.67,4.008,-0.500488,-2.005955904,34.2,1,5,70,1344.0,1344.0,1344.0,1344.0,1574.4,1574.4,1574.4,1516.8,1,585,585,-43,0,0,0,0,1,1,0
332,0.67,4.008,-0.415038,-1.663472304,34.2,1,5,74,1344.0,1344.0,1344.0,1344.0,1766.4,1766.4,1766.4,1516.8,1,585,585,-43,0,0,0,0,1,1,0
333,0.67,4.008,-0.56787,-2.27602296,34.2,1,5,14,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-43,0,0,0,0,1,1,0
334,0.67,4.008,-0.186035,-0.74562828,34.2,1,5,55,979.2,979.2,979.2,979.2,1574.4,1574.4,1574.4,1516.8,1,585,468,-43,0,0,0,0,1,1,0
335,0.67,4.008,-0.259765,-1.04113812,34.2,1,5,50,1804.8,1804.8,1804.8,1804.8,710.4,710.4,710.4,844.8,1,585,468,-43,0,0,0,0,1,1,0
336,0.67,4.008,-0.235351,-0.943286808,34.2,1,5,54,1344.0,1344.0,1344.0,1344.0,1478.4,1478.4,1478.4,1516.8,1,585,433,-40,0,0,0,0,1,1,0
337,0.67,4.008,-0.347167,-1.391445336,34.2,1,5,63,1344.0,1344.0,1344.0,1344.0,1478.4,1478.4,1478.4,3187.2,1,585,433,-40,0,0,0,0,1,1,0
338,0.67,4.008,-0.648437,-2.598935496,34.2,1,5,75,1344.0,1344.0,1344.0,1344.0,2419.2,2419.2,2419.2,1516.8,1,585,433,-40,0,0,0,0,1,1,0
339,0.67,4.008,-0.366699,-1.469729592,34.2,1,5,63,979.2,979.2,1171.2,1171.2,2419.2,2419.2,2419.2,1516.8,1,585,526,-38,0,0,0,0,1,1,0
